Timestamp,Hour,Minute,DayOfWeek,Total_Usage_W
2024-01-15 12:30:00,12,30,0,2528.66
2024-01-15 12:35:00,12,35,0,2531.96
2024-01-15 12:40:00,12,40,0,2534.18
2024-01-15 12:45:00,12,45,0,2533.9
2024-01-15 12:50:00,12,50,0,2530.2
2024-01-15 12:55:00,12,55,0,2529.46
2024-01-15 13:00:00,13,0,0,729.1
2024-01-15 13:05:00,13,5,0,732.07
2024-01-15 13:10:00,13,10,0,734.71
2024-01-15 13:15:00,13,15,0,729.13
2024-01-15 13:20:00,13,20,0,733.74
2024-01-15 13:25:00,13,25,0,730.79
2024-01-15 13:30:00,13,30,0,30.54
2024-01-15 13:35:00,13,35,0,30.12
2024-01-15 13:40:00,13,40,0,26.03
2024-01-15 13:45:00,13,45,0,33.47
2024-01-15 13:50:00,13,50,0,32.49
2024-01-15 13:55:00,13,55,0,25.7
2024-01-15 14:00:00,14,0,0,2170.8
2024-01-15 14:05:00,14,5,0,2169.25
2024-01-15 14:10:00,14,10,0,2171.45
2024-01-15 14:15:00,14,15,0,2166.26
2024-01-15 14:20:00,14,20,0,2172.49
2024-01-15 14:25:00,14,25,0,2171.23
2024-01-15 14:30:00,14,30,0,1469.19
2024-01-15 14:35:00,14,35,0,1465.15
2024-01-15 14:40:00,14,40,0,1474.95
2024-01-15 14:45:00,14,45,0,1466.97
2024-01-15 14:50:00,14,50,0,1470.12
2024-01-15 14:55:00,14,55,0,1471.96
2024-01-15 15:00:00,15,0,0,2139.93
2024-01-15 15:05:00,15,5,0,2138.89
2024-01-15 15:10:00,15,10,0,2138.84
2024-01-15 15:15:00,15,15,0,2137.1
2024-01-15 15:20:00,15,20,0,2135.23
2024-01-15 15:25:00,15,25,0,2143.9
2024-01-15 15:30:00,15,30,0,1443.17
2024-01-15 15:35:00,15,35,0,1441.65
2024-01-15 15:40:00,15,40,0,1442.47
2024-01-15 15:45:00,15,45,0,1441.72
2024-01-15 15:50:00,15,50,0,1442.43
2024-01-15 15:55:00,15,55,0,1443.25
2024-01-15 16:00:00,16,0,0,2136.44
2024-01-15 16:05:00,16,5,0,2136.84
2024-01-15 16:10:00,16,10,0,2137.18
2024-01-15 16:15:00,16,15,0,2142.24
2024-01-15 16:20:00,16,20,0,2140.17
2024-01-15 16:25:00,16,25,0,2141.76
2024-01-15 16:30:00,16,30,0,1436.13
2024-01-15 16:35:00,16,35,0,1436.7
2024-01-15 16:40:00,16,40,0,1437.02
2024-01-15 16:45:00,16,45,0,1444.16
2024-01-15 16:50:00,16,50,0,1444.57
2024-01-15 16:55:00,16,55,0,1442.53
2024-01-15 17:00:00,17,0,0,2135.54
2024-01-15 17:05:00,17,5,0,2144.44
2024-01-15 17:10:00,17,10,0,2138.04
2024-01-15 17:15:00,17,15,0,2142.57
2024-01-15 17:20:00,17,20,0,2141.11
2024-01-15 17:25:00,17,25,0,2141.8
2024-01-15 17:30:00,17,30,0,1436.33
2024-01-15 17:35:00,17,35,0,1438.78
2024-01-15 17:40:00,17,40,0,1438.1
2024-01-15 17:45:00,17,45,0,1441.78
2024-01-15 17:50:00,17,50,0,1442.12
2024-01-15 17:55:00,17,55,0,1441.34
2024-01-15 18:00:00,18,0,0,2216.9
2024-01-15 18:05:00,18,5,0,2218.87
2024-01-15 18:10:00,18,10,0,2215.88
2024-01-15 18:15:00,18,15,0,2223.19
2024-01-15 18:20:00,18,20,0,2221.75
2024-01-15 18:25:00,18,25,0,2220.07
2024-01-15 18:30:00,18,30,0,1515.97
2024-01-15 18:35:00,18,35,0,1519.55
2024-01-15 18:40:00,18,40,0,1515.31
2024-01-15 18:45:00,18,45,0,1522.05
2024-01-15 18:50:00,18,50,0,1523.38
2024-01-15 18:55:00,18,55,0,1518.81
2024-01-15 19:00:00,19,0,0,3338.09
2024-01-15 19:05:00,19,5,0,3340.61
2024-01-15 19:10:00,19,10,0,3339.63
2024-01-15 19:15:00,19,15,0,3344.87
2024-01-15 19:20:00,19,20,0,3344.42
2024-01-15 19:25:00,19,25,0,3341.48
2024-01-15 19:30:00,19,30,0,2627.99
2024-01-15 19:35:00,19,35,0,2629.51
2024-01-15 19:40:00,19,40,0,2629.66
2024-01-15 19:45:00,19,45,0,2620.4
2024-01-15 19:50:00,19,50,0,2629.05
2024-01-15 19:55:00,19,55,0,2627.22
2024-01-15 20:00:00,20,0,0,2708.19
2024-01-15 20:05:00,20,5,0,2708.45
2024-01-15 20:10:00,20,10,0,2706.52
2024-01-15 20:15:00,20,15,0,2706.88
2024-01-15 20:20:00,20,20,0,2702.15
2024-01-15 20:25:00,20,25,0,2700.19
2024-01-15 20:30:00,20,30,0,2003.5
2024-01-15 20:35:00,20,35,0,2001.37
2024-01-15 20:40:00,20,40,0,2002.84
2024-01-15 20:45:00,20,45,0,2007.98
2024-01-15 20:50:00,20,50,0,2003.64
2024-01-15 20:55:00,20,55,0,2008.36
2024-01-15 21:00:00,21,0,0,2706.94
2024-01-15 21:05:00,21,5,0,2709.11
2024-01-15 21:10:00,21,10,0,2704.84
2024-01-15 21:15:00,21,15,0,2703.82
2024-01-15 21:20:00,21,20,0,2700.94
2024-01-15 21:25:00,21,25,0,2705.82
2024-01-15 21:30:00,21,30,0,2000.26
2024-01-15 21:35:00,21,35,0,2002.32
2024-01-15 21:40:00,21,40,0,2005.48
2024-01-15 21:45:00,21,45,0,2006.73
2024-01-15 21:50:00,21,50,0,2004.35
2024-01-15 21:55:00,21,55,0,2002.97
2024-01-15 22:00:00,22,0,0,2378.11
2024-01-15 22:05:00,22,5,0,2384.99
2024-01-15 22:10:00,22,10,0,2384.57
2024-01-15 22:15:00,22,15,0,2375.09
2024-01-15 22:20:00,22,20,0,2376.44
2024-01-15 22:25:00,22,25,0,2382.22
2024-01-15 22:30:00,22,30,0,1681.15
2024-01-15 22:35:00,22,35,0,1680.76
2024-01-15 22:40:00,22,40,0,1682.9
2024-01-15 22:45:00,22,45,0,1675.29
2024-01-15 22:50:00,22,50,0,1683.3
2024-01-15 22:55:00,22,55,0,1684.98
2024-01-15 23:00:00,23,0,0,2375.43
2024-01-15 23:05:00,23,5,0,2379.81
2024-01-15 23:10:00,23,10,0,2377.53
2024-01-15 23:15:00,23,15,0,2379.58
2024-01-15 23:20:00,23,20,0,2381.75
2024-01-15 23:25:00,23,25,0,2378.05
2024-01-15 23:30:00,23,30,0,1677.39
2024-01-15 23:35:00,23,35,0,1683.87
2024-01-15 23:40:00,23,40,0,1683.19
2024-01-15 23:45:00,23,45,0,1677.39
2024-01-15 23:50:00,23,50,0,1684.3
2024-01-15 23:55:00,23,55,0,1679.55
2024-01-16 00:00:00,0,0,1,2375.46
2024-01-16 00:05:00,0,5,1,2381.69
2024-01-16 00:10:00,0,10,1,2376.84
2024-01-16 00:15:00,0,15,1,2381.88
2024-01-16 00:20:00,0,20,1,2380.33
2024-01-16 00:25:00,0,25,1,2384.07
2024-01-16 00:30:00,0,30,1,1677.25
2024-01-16 00:35:00,0,35,1,1678.31
2024-01-16 00:40:00,0,40,1,1680.43
2024-01-16 00:45:00,0,45,1,1677.42
2024-01-16 00:50:00,0,50,1,1682.01
2024-01-16 00:55:00,0,55,1,1682.27
2024-01-16 01:00:00,1,0,1,2377.97
2024-01-16 01:05:00,1,5,1,2382.13
2024-01-16 01:10:00,1,10,1,2384.13
2024-01-16 01:15:00,1,15,1,2375.39
2024-01-16 01:20:00,1,20,1,2384.69
2024-01-16 01:25:00,1,25,1,2381.56
2024-01-16 01:30:00,1,30,1,1676.25
2024-01-16 01:35:00,1,35,1,1681.03
2024-01-16 01:40:00,1,40,1,1684.88
2024-01-16 01:45:00,1,45,1,1676.77
2024-01-16 01:50:00,1,50,1,1683.97
2024-01-16 01:55:00,1,55,1,1678.68
2024-01-16 02:00:00,2,0,1,2384.3
2024-01-16 02:05:00,2,5,1,2376.63
2024-01-16 02:10:00,2,10,1,2383.74
2024-01-16 02:15:00,2,15,1,2380.47
2024-01-16 02:20:00,2,20,1,2380.84
2024-01-16 02:25:00,2,25,1,2382.09
2024-01-16 02:30:00,2,30,1,1680.89
2024-01-16 02:35:00,2,35,1,1683.83
2024-01-16 02:40:00,2,40,1,1675.03
2024-01-16 02:45:00,2,45,1,1679.13
2024-01-16 02:50:00,2,50,1,1676.77
2024-01-16 02:55:00,2,55,1,1675.24
2024-01-16 03:00:00,3,0,1,2379.48
2024-01-16 03:05:00,3,5,1,2376.38
2024-01-16 03:10:00,3,10,1,2377.3
2024-01-16 03:15:00,3,15,1,2381.85
2024-01-16 03:20:00,3,20,1,2378.23
2024-01-16 03:25:00,3,25,1,2379.82
2024-01-16 03:30:00,3,30,1,1682.0
2024-01-16 03:35:00,3,35,1,1678.35
2024-01-16 03:40:00,3,40,1,1676.56
2024-01-16 03:45:00,3,45,1,1682.47
2024-01-16 03:50:00,3,50,1,1684.97
2024-01-16 03:55:00,3,55,1,1677.17
2024-01-16 04:00:00,4,0,1,2380.77
2024-01-16 04:05:00,4,5,1,2380.78
2024-01-16 04:10:00,4,10,1,2376.04
2024-01-16 04:15:00,4,15,1,2383.58
2024-01-16 04:20:00,4,20,1,2376.02
2024-01-16 04:25:00,4,25,1,2378.96
2024-01-16 04:30:00,4,30,1,1678.18
2024-01-16 04:35:00,4,35,1,1676.81
2024-01-16 04:40:00,4,40,1,1677.6
2024-01-16 04:45:00,4,45,1,1678.95
2024-01-16 04:50:00,4,50,1,1684.51
2024-01-16 04:55:00,4,55,1,1682.23
2024-01-16 05:00:00,5,0,1,3340.08
2024-01-16 05:05:00,5,5,1,3338.04
2024-01-16 05:10:00,5,10,1,11390.01
2024-01-16 05:15:00,5,15,1,11395.62
2024-01-16 05:20:00,5,20,1,11391.01
2024-01-16 05:25:00,5,25,1,3343.07
2024-01-16 05:30:00,5,30,1,10676.22
2024-01-16 05:35:00,5,35,1,10684.91
2024-01-16 05:40:00,5,40,1,10683.3
2024-01-16 05:45:00,5,45,1,10680.18
2024-01-16 05:50:00,5,50,1,10682.42
2024-01-16 05:55:00,5,55,1,10680.71
2024-01-16 06:00:00,6,0,1,19315.44
2024-01-16 06:05:00,6,5,1,19315.77
2024-01-16 06:10:00,6,10,1,19312.42
2024-01-16 06:15:00,6,15,1,19317.1
2024-01-16 06:20:00,6,20,1,11304.99
2024-01-16 06:25:00,6,25,1,11297.68
2024-01-16 06:30:00,6,30,1,0.94
2024-01-16 06:35:00,6,35,1,3.31
2024-01-16 06:40:00,6,40,1,2.12
2024-01-16 06:45:00,6,45,1,0.0
2024-01-16 06:50:00,6,50,1,0.0
2024-01-16 06:55:00,6,55,1,0.0
2024-01-16 07:00:00,7,0,1,703.64
2024-01-16 07:05:00,7,5,1,698.59
2024-01-16 07:10:00,7,10,1,702.68
2024-01-16 07:15:00,7,15,1,702.3
2024-01-16 07:20:00,7,20,1,704.62
2024-01-16 07:25:00,7,25,1,695.05
2024-01-16 07:30:00,7,30,1,0.0
2024-01-16 07:35:00,7,35,1,0.0
2024-01-16 07:40:00,7,40,1,0.0
2024-01-16 07:45:00,7,45,1,0.0
2024-01-16 07:50:00,7,50,1,0.0
2024-01-16 07:55:00,7,55,1,1.58
2024-01-16 08:00:00,8,0,1,701.84
2024-01-16 08:05:00,8,5,1,703.6
2024-01-16 08:10:00,8,10,1,700.99
2024-01-16 08:15:00,8,15,1,696.07
2024-01-16 08:20:00,8,20,1,698.11
2024-01-16 08:25:00,8,25,1,704.23
2024-01-16 08:30:00,8,30,1,0.0
2024-01-16 08:35:00,8,35,1,0.0
2024-01-16 08:40:00,8,40,1,0.0
2024-01-16 08:45:00,8,45,1,0.0
2024-01-16 08:50:00,8,50,1,0.0
2024-01-16 08:55:00,8,55,1,0.0
2024-01-16 09:00:00,9,0,1,1898.49
2024-01-16 09:05:00,9,5,1,1901.37
2024-01-16 09:10:00,9,10,1,1899.51
2024-01-16 09:15:00,9,15,1,1899.6
2024-01-16 09:20:00,9,20,1,1904.78
2024-01-16 09:25:00,9,25,1,1903.7
2024-01-16 09:30:00,9,30,1,1195.01
2024-01-16 09:35:00,9,35,1,1198.69
2024-01-16 09:40:00,9,40,1,1200.3
2024-01-16 09:45:00,9,45,1,1204.48
2024-01-16 09:50:00,9,50,1,1196.09
2024-01-16 09:55:00,9,55,1,1201.25
2024-01-16 10:00:00,10,0,1,1904.59
2024-01-16 10:05:00,10,5,1,1901.5
2024-01-16 10:10:00,10,10,1,1898.65
2024-01-16 10:15:00,10,15,1,1902.72
2024-01-16 10:20:00,10,20,1,1895.88
2024-01-16 10:25:00,10,25,1,1899.66
2024-01-16 10:30:00,10,30,1,1195.47
2024-01-16 10:35:00,10,35,1,1204.64
2024-01-16 10:40:00,10,40,1,1203.93
2024-01-16 10:45:00,10,45,1,1203.89
2024-01-16 10:50:00,10,50,1,1203.01
2024-01-16 10:55:00,10,55,1,1201.99
2024-01-16 11:00:00,11,0,1,3197.12
2024-01-16 11:05:00,11,5,1,3201.25
2024-01-16 11:10:00,11,10,1,3204.87
2024-01-16 11:15:00,11,15,1,3195.76
2024-01-16 11:20:00,11,20,1,3198.91
2024-01-16 11:25:00,11,25,1,3195.91
2024-01-16 11:30:00,11,30,1,2502.14
2024-01-16 11:35:00,11,35,1,2497.32
2024-01-16 11:40:00,11,40,1,2504.03
2024-01-16 11:45:00,11,45,1,2497.44
2024-01-16 11:50:00,11,50,1,2499.16
2024-01-16 11:55:00,11,55,1,2495.38
2024-01-16 12:00:00,12,0,1,3195.27
2024-01-16 12:05:00,12,5,1,3198.05
2024-01-16 12:10:00,12,10,1,3204.25
2024-01-16 12:15:00,12,15,1,3195.33
2024-01-16 12:20:00,12,20,1,3204.32
2024-01-16 12:25:00,12,25,1,3197.32
2024-01-16 12:30:00,12,30,1,2500.11
2024-01-16 12:35:00,12,35,1,2499.96
2024-01-16 12:40:00,12,40,1,2502.39
2024-01-16 12:45:00,12,45,1,2495.28
2024-01-16 12:50:00,12,50,1,2500.34
2024-01-16 12:55:00,12,55,1,2496.83
2024-01-16 13:00:00,13,0,1,697.97
2024-01-16 13:05:00,13,5,1,704.75
2024-01-16 13:10:00,13,10,1,695.95
2024-01-16 13:15:00,13,15,1,701.17
2024-01-16 13:20:00,13,20,1,700.62
2024-01-16 13:25:00,13,25,1,704.9
2024-01-16 13:30:00,13,30,1,0.0
2024-01-16 13:35:00,13,35,1,4.78
2024-01-16 13:40:00,13,40,1,0.0
2024-01-16 13:45:00,13,45,1,0.0
2024-01-16 13:50:00,13,50,1,0.0
2024-01-16 13:55:00,13,55,1,2.34
2024-01-16 14:00:00,14,0,1,2172.63
2024-01-16 14:05:00,14,5,1,2165.8
2024-01-16 14:10:00,14,10,1,2167.11
2024-01-16 14:15:00,14,15,1,2173.31
2024-01-16 14:20:00,14,20,1,2167.95
2024-01-16 14:25:00,14,25,1,2172.78
2024-01-16 14:30:00,14,30,1,1467.77
2024-01-16 14:35:00,14,35,1,1472.16
2024-01-16 14:40:00,14,40,1,1469.75
2024-01-16 14:45:00,14,45,1,1471.82
2024-01-16 14:50:00,14,50,1,1470.97
2024-01-16 14:55:00,14,55,1,1467.92
2024-01-16 15:00:00,15,0,1,2135.2
2024-01-16 15:05:00,15,5,1,2135.5
2024-01-16 15:10:00,15,10,1,2141.81
2024-01-16 15:15:00,15,15,1,2144.18
2024-01-16 15:20:00,15,20,1,2141.94
2024-01-16 15:25:00,15,25,1,2135.51
2024-01-16 15:30:00,15,30,1,1440.54
2024-01-16 15:35:00,15,35,1,1438.95
2024-01-16 15:40:00,15,40,1,1439.71
2024-01-16 15:45:00,15,45,1,1442.72
2024-01-16 15:50:00,15,50,1,1443.7
2024-01-16 15:55:00,15,55,1,1437.92
2024-01-16 16:00:00,16,0,1,2143.16
2024-01-16 16:05:00,16,5,1,2136.04
2024-01-16 16:10:00,16,10,1,2140.93
2024-01-16 16:15:00,16,15,1,2139.78
2024-01-16 16:20:00,16,20,1,2142.95
2024-01-16 16:25:00,16,25,1,2140.94
2024-01-16 16:30:00,16,30,1,1443.98
2024-01-16 16:35:00,16,35,1,1440.16
2024-01-16 16:40:00,16,40,1,1442.41
2024-01-16 16:45:00,16,45,1,1437.81
2024-01-16 16:50:00,16,50,1,1438.59
2024-01-16 16:55:00,16,55,1,1441.78
2024-01-16 17:00:00,17,0,1,2140.45
2024-01-16 17:05:00,17,5,1,2139.5
2024-01-16 17:10:00,17,10,1,2137.83
2024-01-16 17:15:00,17,15,1,2139.86
2024-01-16 17:20:00,17,20,1,2137.41
2024-01-16 17:25:00,17,25,1,2140.04
2024-01-16 17:30:00,17,30,1,1443.53
2024-01-16 17:35:00,17,35,1,1438.12
2024-01-16 17:40:00,17,40,1,1442.69
2024-01-16 17:45:00,17,45,1,1442.17
2024-01-16 17:50:00,17,50,1,1436.41
2024-01-16 17:55:00,17,55,1,1435.88
2024-01-16 18:00:00,18,0,1,2217.09
2024-01-16 18:05:00,18,5,1,2215.62
2024-01-16 18:10:00,18,10,1,2218.32
2024-01-16 18:15:00,18,15,1,2220.11
2024-01-16 18:20:00,18,20,1,2220.77
2024-01-16 18:25:00,18,25,1,2220.19
2024-01-16 18:30:00,18,30,1,1523.94
2024-01-16 18:35:00,18,35,1,1517.75
2024-01-16 18:40:00,18,40,1,1523.08
2024-01-16 18:45:00,18,45,1,1520.63
2024-01-16 18:50:00,18,50,1,1523.05
2024-01-16 18:55:00,18,55,1,1523.11
2024-01-16 19:00:00,19,0,1,3336.55
2024-01-16 19:05:00,19,5,1,3337.14
2024-01-16 19:10:00,19,10,1,3343.32
2024-01-16 19:15:00,19,15,1,3340.3
2024-01-16 19:20:00,19,20,1,3344.13
2024-01-16 19:25:00,19,25,1,3344.4
2024-01-16 19:30:00,19,30,1,2625.75
2024-01-16 19:35:00,19,35,1,2625.7
2024-01-16 19:40:00,19,40,1,2625.38
2024-01-16 19:45:00,19,45,1,2621.25
2024-01-16 19:50:00,19,50,1,2628.89
2024-01-16 19:55:00,19,55,1,2628.63
2024-01-16 20:00:00,20,0,1,2705.72
2024-01-16 20:05:00,20,5,1,2707.59
2024-01-16 20:10:00,20,10,1,2709.18
2024-01-16 20:15:00,20,15,1,2704.29
2024-01-16 20:20:00,20,20,1,2709.32
2024-01-16 20:25:00,20,25,1,2709.81
2024-01-16 20:30:00,20,30,1,2003.27
2024-01-16 20:35:00,20,35,1,2001.39
2024-01-16 20:40:00,20,40,1,2006.87
2024-01-16 20:45:00,20,45,1,2007.57
2024-01-16 20:50:00,20,50,1,2000.95
2024-01-16 20:55:00,20,55,1,2001.12
2024-01-16 21:00:00,21,0,1,2702.3
2024-01-16 21:05:00,21,5,1,2708.13
2024-01-16 21:10:00,21,10,1,2700.54
2024-01-16 21:15:00,21,15,1,2702.18
2024-01-16 21:20:00,21,20,1,2708.06
2024-01-16 21:25:00,21,25,1,2703.34
2024-01-16 21:30:00,21,30,1,2009.63
2024-01-16 21:35:00,21,35,1,2004.7
2024-01-16 21:40:00,21,40,1,2004.8
2024-01-16 21:45:00,21,45,1,2007.98
2024-01-16 21:50:00,21,50,1,2006.69
2024-01-16 21:55:00,21,55,1,2005.84
2024-01-16 22:00:00,22,0,1,2382.49
2024-01-16 22:05:00,22,5,1,2379.7
2024-01-16 22:10:00,22,10,1,2379.25
2024-01-16 22:15:00,22,15,1,2383.4
2024-01-16 22:20:00,22,20,1,2383.52
2024-01-16 22:25:00,22,25,1,2380.2
2024-01-16 22:30:00,22,30,1,1683.43
2024-01-16 22:35:00,22,35,1,1676.62
2024-01-16 22:40:00,22,40,1,1681.57
2024-01-16 22:45:00,22,45,1,1682.94
2024-01-16 22:50:00,22,50,1,1683.3
2024-01-16 22:55:00,22,55,1,1675.23
2024-01-16 23:00:00,23,0,1,2381.65
2024-01-16 23:05:00,23,5,1,2380.24
2024-01-16 23:10:00,23,10,1,2380.47
2024-01-16 23:15:00,23,15,1,2375.8
2024-01-16 23:20:00,23,20,1,2379.8
2024-01-16 23:25:00,23,25,1,2383.44
2024-01-16 23:30:00,23,30,1,1676.87
2024-01-16 23:35:00,23,35,1,1676.47
2024-01-16 23:40:00,23,40,1,1682.78
2024-01-16 23:45:00,23,45,1,1676.7
2024-01-16 23:50:00,23,50,1,1679.85
2024-01-16 23:55:00,23,55,1,1682.6
2024-01-17 00:00:00,0,0,2,2378.83
2024-01-17 00:05:00,0,5,2,2375.68
2024-01-17 00:10:00,0,10,2,2379.67
2024-01-17 00:15:00,0,15,2,2379.44
2024-01-17 00:20:00,0,20,2,2382.21
2024-01-17 00:25:00,0,25,2,2381.2
2024-01-17 00:30:00,0,30,2,1684.33
2024-01-17 00:35:00,0,35,2,1683.41
2024-01-17 00:40:00,0,40,2,1679.9
2024-01-17 00:45:00,0,45,2,1684.96
2024-01-17 00:50:00,0,50,2,1679.78
2024-01-17 00:55:00,0,55,2,1678.69
2024-01-17 01:00:00,1,0,2,2376.35
2024-01-17 01:05:00,1,5,2,2381.14
2024-01-17 01:10:00,1,10,2,2382.73
2024-01-17 01:15:00,1,15,2,2379.86
2024-01-17 01:20:00,1,20,2,2382.44
2024-01-17 01:25:00,1,25,2,2380.26
2024-01-17 01:30:00,1,30,2,1681.8
2024-01-17 01:35:00,1,35,2,1678.7
2024-01-17 01:40:00,1,40,2,1676.74
2024-01-17 01:45:00,1,45,2,1676.25
2024-01-17 01:50:00,1,50,2,1675.7
2024-01-17 01:55:00,1,55,2,1677.58
2024-01-17 02:00:00,2,0,2,2379.26
2024-01-17 02:05:00,2,5,2,2380.94
2024-01-17 02:10:00,2,10,2,2383.32
2024-01-17 02:15:00,2,15,2,2375.79
2024-01-17 02:20:00,2,20,2,2380.47
2024-01-17 02:25:00,2,25,2,2376.17
2024-01-17 02:30:00,2,30,2,1675.78
2024-01-17 02:35:00,2,35,2,1684.56
2024-01-17 02:40:00,2,40,2,1679.22
2024-01-17 02:45:00,2,45,2,1680.11
2024-01-17 02:50:00,2,50,2,1679.72
2024-01-17 02:55:00,2,55,2,1682.0
2024-01-17 03:00:00,3,0,2,2376.72
2024-01-17 03:05:00,3,5,2,2378.2
2024-01-17 03:10:00,3,10,2,2378.13
2024-01-17 03:15:00,3,15,2,2379.02
2024-01-17 03:20:00,3,20,2,2378.88
2024-01-17 03:25:00,3,25,2,2384.22
2024-01-17 03:30:00,3,30,2,1681.98
2024-01-17 03:35:00,3,35,2,1681.33
2024-01-17 03:40:00,3,40,2,1682.43
2024-01-17 03:45:00,3,45,2,1678.88
2024-01-17 03:50:00,3,50,2,1680.71
2024-01-17 03:55:00,3,55,2,1675.42
2024-01-17 04:00:00,4,0,2,2378.48
2024-01-17 04:05:00,4,5,2,2375.19
2024-01-17 04:10:00,4,10,2,2376.87
2024-01-17 04:15:00,4,15,2,2375.45
2024-01-17 04:20:00,4,20,2,2382.87
2024-01-17 04:25:00,4,25,2,2376.2
2024-01-17 04:30:00,4,30,2,1681.36
2024-01-17 04:35:00,4,35,2,1679.02
2024-01-17 04:40:00,4,40,2,1680.96
2024-01-17 04:45:00,4,45,2,1684.75
2024-01-17 04:50:00,4,50,2,1678.39
2024-01-17 04:55:00,4,55,2,1681.8
2024-01-17 05:00:00,5,0,2,3337.23
2024-01-17 05:05:00,5,5,2,3340.97
2024-01-17 05:10:00,5,10,2,11399.51
2024-01-17 05:15:00,5,15,2,11392.94
2024-01-17 05:20:00,5,20,2,11394.38
2024-01-17 05:25:00,5,25,2,3341.84
2024-01-17 05:30:00,5,30,2,10684.85
2024-01-17 05:35:00,5,35,2,10682.94
2024-01-17 05:40:00,5,40,2,10681.8
2024-01-17 05:45:00,5,45,2,10680.26
2024-01-17 05:50:00,5,50,2,10677.27
2024-01-17 05:55:00,5,55,2,10683.87
2024-01-17 06:00:00,6,0,2,19311.01
2024-01-17 06:05:00,6,5,2,19314.48
2024-01-17 06:10:00,6,10,2,19311.4
2024-01-17 06:15:00,6,15,2,19313.47
2024-01-17 06:20:00,6,20,2,11303.07
2024-01-17 06:25:00,6,25,2,11298.92
2024-01-17 06:30:00,6,30,2,1.52
2024-01-17 06:35:00,6,35,2,0.0
2024-01-17 06:40:00,6,40,2,0.0
2024-01-17 06:45:00,6,45,2,0.0
2024-01-17 06:50:00,6,50,2,0.0
2024-01-17 06:55:00,6,55,2,1.8
2024-01-17 07:00:00,7,0,2,703.36
2024-01-17 07:05:00,7,5,2,704.32
2024-01-17 07:10:00,7,10,2,700.28
2024-01-17 07:15:00,7,15,2,697.5
2024-01-17 07:20:00,7,20,2,696.35
2024-01-17 07:25:00,7,25,2,702.97
2024-01-17 07:30:00,7,30,2,4.02
2024-01-17 07:35:00,7,35,2,0.0
2024-01-17 07:40:00,7,40,2,2.59
2024-01-17 07:45:00,7,45,2,0.0
2024-01-17 07:50:00,7,50,2,4.97
2024-01-17 07:55:00,7,55,2,4.77
2024-01-17 08:00:00,8,0,2,697.6
2024-01-17 08:05:00,8,5,2,696.98
2024-01-17 08:10:00,8,10,2,702.93
2024-01-17 08:15:00,8,15,2,704.19
2024-01-17 08:20:00,8,20,2,699.6
2024-01-17 08:25:00,8,25,2,702.84
2024-01-17 08:30:00,8,30,2,0.0
2024-01-17 08:35:00,8,35,2,0.0
2024-01-17 08:40:00,8,40,2,2.44
2024-01-17 08:45:00,8,45,2,0.49
2024-01-17 08:50:00,8,50,2,0.0
2024-01-17 08:55:00,8,55,2,0.0
2024-01-17 09:00:00,9,0,2,1926.89
2024-01-17 09:05:00,9,5,2,1934.6
2024-01-17 09:10:00,9,10,2,1929.5
2024-01-17 09:15:00,9,15,2,1932.57
2024-01-17 09:20:00,9,20,2,1927.98
2024-01-17 09:25:00,9,25,2,1931.93
2024-01-17 09:30:00,9,30,2,1230.02
2024-01-17 09:35:00,9,35,2,1232.35
2024-01-17 09:40:00,9,40,2,1232.91
2024-01-17 09:45:00,9,45,2,1228.66
2024-01-17 09:50:00,9,50,2,1226.19
2024-01-17 09:55:00,9,55,2,1233.58
2024-01-17 10:00:00,10,0,2,1942.92
2024-01-17 10:05:00,10,5,2,1946.41
2024-01-17 10:10:00,10,10,2,1944.24
2024-01-17 10:15:00,10,15,2,1940.57
2024-01-17 10:20:00,10,20,2,1948.7
2024-01-17 10:25:00,10,25,2,1948.62
2024-01-17 10:30:00,10,30,2,1247.94
2024-01-17 10:35:00,10,35,2,1248.57
2024-01-17 10:40:00,10,40,2,1241.12
2024-01-17 10:45:00,10,45,2,1240.55
2024-01-17 10:50:00,10,50,2,1244.95
2024-01-17 10:55:00,10,55,2,1245.87
2024-01-17 11:00:00,11,0,2,3233.54
2024-01-17 11:05:00,11,5,2,3234.54
2024-01-17 11:10:00,11,10,2,3229.34
2024-01-17 11:15:00,11,15,2,3227.57
2024-01-17 11:20:00,11,20,2,3233.25
2024-01-17 11:25:00,11,25,2,3226.43
2024-01-17 11:30:00,11,30,2,2529.88
2024-01-17 11:35:00,11,35,2,2525.18
2024-01-17 11:40:00,11,40,2,2531.71
2024-01-17 11:45:00,11,45,2,2534.97
2024-01-17 11:50:00,11,50,2,2528.84
2024-01-17 11:55:00,11,55,2,2527.8
2024-01-17 12:00:00,12,0,2,3233.82
2024-01-17 12:05:00,12,5,2,3229.53
2024-01-17 12:10:00,12,10,2,3226.68
2024-01-17 12:15:00,12,15,2,3227.37
2024-01-17 12:20:00,12,20,2,3227.18
2024-01-17 12:25:00,12,25,2,3233.95
2024-01-17 12:30:00,12,30,2,2534.2
2024-01-17 12:35:00,12,35,2,2533.52
2024-01-17 12:40:00,12,40,2,2525.39
2024-01-17 12:45:00,12,45,2,2534.21
2024-01-17 12:50:00,12,50,2,2525.55
2024-01-17 12:55:00,12,55,2,2528.19
2024-01-17 13:00:00,13,0,2,727.17
2024-01-17 13:05:00,13,5,2,728.96
2024-01-17 13:10:00,13,10,2,733.52
